Partido,Localidad,link Indec,Velocidad (Mbps),Provincia,Accesos,Velocidad (Mbps) ajustada
BUENOS AIRES,General Arenales,General Arenales,6294050.0,4.0,248.0,6.29405
BUENOS AIRES,General Arenales,General Arenales,6294050.0,6.0,115.0,6.29405
BUENOS AIRES,General Arenales,General Arenales,6294050.0,9.0,215.0,6.29405
BUENOS AIRES,General Arenales,General Arenales,6294050.0,10.0,11.0,6.29405
BUENOS AIRES,General Arenales,General Arenales,6294050.0,18.0,164.0,6.29405
BUENOS AIRES,General Arenales,General Arenales,6294050.0,20.0,4.0,6.29405
BUENOS AIRES,General Arenales,General Arenales,6294050.0,25.0,41.0,6.29405
BUENOS AIRES,General Arenales,General Arenales,6294050.0,50.0,6.0,6.29405
BUENOS AIRES,General Arenales,General Arenales,6294050.0,100.0,4.0,6.29405
BUENOS AIRES,General Arenales,La Angelita,6294060.0,2.0,73.0,6.29406
BUENOS AIRES,General Arenales,La Angelita,6294060.0,8.0,28.0,6.29406
BUENOS AIRES,General Arenales,La Trinidad,6294070.0,3.0,15.0,6.29407
BUENOS AIRES,General Arenales,La Trinidad,6294070.0,4.0,71.0,6.29407
BUENOS AIRES,General Arenales,La Trinidad,6294070.0,5.0,1.0,6.29407
BUENOS AIRES,General Arenales,La Trinidad,6294070.0,6.0,40.0,6.29407
BUENOS AIRES,General Arenales,La Trinidad,6294070.0,15.0,3.0,6.29407
BUENOS AIRES,General Arenales,La Trinidad,6294070.0,100.0,1.0,6.29407
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,0.0,1917.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,0.5,1.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,0.75,7.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,2.0,17.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,3.0,34.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,3.5,111.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,6.0,460.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,8.0,363.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,10.0,71.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,12.0,155.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,13.0,5.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,15.0,299.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,20.0,16.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,23.0,1.0,6.30101
BUENOS AIRES,General Belgrano,General Belgrano,6301010.0,30.0,8.0,6.30101
BUENOS AIRES,General Belgrano,Gorchs,6301020.0,0.512,1.0,6.30102
BUENOS AIRES,General Belgrano,Gorchs,6301020.0,4.0,5.0,6.30102
BUENOS AIRES,General Belgrano,Gorchs,6301020.0,6.0,15.0,6.30102
BUENOS AIRES,General Belgrano,Gorchs,6301020.0,8.0,12.0,6.30102
BUENOS AIRES,General Belgrano,Gorchs,6301020.0,12.0,9.0,6.30102
BUENOS AIRES,General Belgrano,Gorchs,6301020.0,15.0,2.0,6.30102
BUENOS AIRES,General Belgrano,Gorchs,6301020.0,30.0,1.0,6.30102
BUENOS AIRES,General Guido,General Guido,6308010.0,1.0,66.0,6.30801
BUENOS AIRES,General Guido,General Guido,6308010.0,5.0,5.0,6.30801
BUENOS AIRES,General Guido,General Guido,6308010.0,8.0,162.0,6.30801
BUENOS AIRES,General Guido,General Guido,6308010.0,15.0,88.0,6.30801
BUENOS AIRES,General Guido,General Guido,6308010.0,25.0,103.0,6.30801
BUENOS AIRES,General Guido,General Guido,6308010.0,35.0,106.0,6.30801
BUENOS AIRES,General Guido,Labarden,6308020.0,1.0,45.0,6.30802
BUENOS AIRES,General Guido,Labarden,6308020.0,3.0,27.0,6.30802
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,0.75,6.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,2.0,1.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,3.5,140.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,4.0,1.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,6.0,3764.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,8.0,161.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,10.0,165.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,15.0,145.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,20.0,1162.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,30.0,269.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,50.0,983.0,6.31501
BUENOS AIRES,General Juan Madariaga,General Juan Madariaga,6315010.0,100.0,304.0,6.31501
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,0.75,100.0,6.32201
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,3.5,1173.0,6.32201
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,8.0,782.0,6.32201
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,10.0,110.0,6.32201
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,15.0,1331.0,6.32201
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,30.0,47.0,6.32201
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,31.0,381.0,6.32201
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,61.0,19.0,6.32201
BUENOS AIRES,General La Madrid,General La Madrid,6322010.0,100.0,3.0,6.32201
BUENOS AIRES,General La Madrid,Las Martinetas,6322030.0,9.0,14.0,6.32203
BUENOS AIRES,General La Madrid,Las Martinetas,6322030.0,16.0,2.0,6.32203
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020.0,0.0,2222.0,6.32902
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020.0,0.5,1.0,6.32902
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020.0,0.75,6.0,6.32902
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020.0,1.0,1.0,6.32902
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020.0,3.5,121.0,6.32902
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020.0,8.0,61.0,6.32902
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020.0,10.0,1.0,6.32902
BUENOS AIRES,General Las Heras,General Las Heras  (Est. Las Heras),6329020.0,15.0,84.0,6.32902
BUENOS AIRES,General Las Heras,Lozano,6329020.0,0.5,1.0,6.32902
BUENOS AIRES,General Las Heras,Villars,6329060.0,0.0,1.0,6.32906
BUENOS AIRES,General Las Heras,Villars,6329060.0,8.0,2.0,6.32906
BUENOS AIRES,General Las Heras,Villars,6329060.0,24.0,1.0,6.32906
BUENOS AIRES,General Las Heras,Villars,6329060.0,40.0,26.0,6.32906
BUENOS AIRES,General Las Heras,Villars,6329060.0,48.0,2.0,6.32906
BUENOS AIRES,General Las Heras,Villars,6329060.0,80.0,195.0,6.32906
BUENOS AIRES,General Las Heras,Villars,6329060.0,160.0,23.0,6.32906
BUENOS AIRES,General Las Heras,Villars,6329060.0,240.0,18.0,6.32906
BUENOS AIRES,General Las Heras,Villars,6329060.0,320.0,3.0,6.32906
BUENOS AIRES,General Lavalle,Chacras de San Clemente,6336020.0,4.0,1.0,6.33602
BUENOS AIRES,General Lavalle,General Lavalle,6336020.0,0.0,68.0,6.33602
BUENOS AIRES,General Lavalle,General Lavalle,6336020.0,0.512,1.0,6.33602
BUENOS AIRES,General Lavalle,General Lavalle,6336020.0,4.0,156.0,6.33602
BUENOS AIRES,General Lavalle,General Lavalle,6336020.0,6.0,203.0,6.33602
BUENOS AIRES,General Lavalle,General Lavalle,6336020.0,100.0,4.0,6.33602
BUENOS AIRES,General Lavalle,OTROS,,30.0,1.0,
BUENOS AIRES,General Lavalle,Pavón,6336030.0,4.0,3.0,6.33603
BUENOS AIRES,General Lavalle,Pavón,6336030.0,60.0,192.0,6.33603
BUENOS AIRES,General Lavalle,Pavón,6336030.0,120.0,29.0,6.33603
BUENOS AIRES,General Lavalle,Pavón,6336030.0,240.0,2.0,6.33603
BUENOS AIRES,General Paz,Loma Verde,6343020.0,2.0,72.0,6.34302
BUENOS AIRES,General Paz,Loma Verde,6343020.0,3.0,30.0,6.34302
BUENOS AIRES,General Paz,Loma Verde,6343020.0,7.0,103.0,6.34302
BUENOS AIRES,General Paz,Ranchos,6343030.0,0.0,11.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,2.0,465.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,3.0,467.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,3.5,24.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,7.0,810.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,8.0,75.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,10.0,51.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,13.0,4.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,15.0,1351.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,20.0,173.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,30.0,304.0,6.34303
BUENOS AIRES,General Paz,Ranchos,6343030.0,50.0,30.0,6.34303
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040.0,2.0,44.0,6.34304
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040.0,3.0,36.0,6.34304
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040.0,6.0,9.0,6.34304
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040.0,7.0,52.0,6.34304
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040.0,8.0,16.0,6.34304
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040.0,12.0,7.0,6.34304
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040.0,15.0,1.0,6.34304
BUENOS AIRES,General Paz,Villanueva  (Ap. Río Salado),6343040.0,30.0,1.0,6.34304
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,0.0,1.0,6.35101
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,1.0,45.0,6.35101
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,2.0,63.0,6.35101
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,3.0,53.0,6.35101
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,4.0,2.0,6.35101
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,5.0,13.0,6.35101
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,10.0,85.0,6.35101
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,15.0,2.0,6.35101
BUENOS AIRES,General Pinto,Colonia San Ricardo  (Est. Iriarte),6351010.0,20.0,6.0,6.35101
BUENOS AIRES,General Pinto,General Pinto,6351020.0,0.5,1.0,6.35102
BUENOS AIRES,General Pinto,Germania  (Est. Mayor José Orellano),6351030.0,3.0,1112.0,6.35103
BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),6351040.0,0.5,2.0,6.35104
BUENOS AIRES,General Pinto,Villa Francia  (Est. Coronel Granada),6351040.0,5.0,332.0,6.35104
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020.0,6.0,27.0,6.35102
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020.0,8.0,5.0,6.35102
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020.0,10.0,20.0,6.35102
BUENOS AIRES,General Pueyrredón,Barrio Colinas Verdes,6351020.0,15.0,3.0,6.35102
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020.0,5.0,4.0,6.35702
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020.0,6.0,51.0,6.35702
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020.0,10.0,11.0,6.35702
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020.0,12.0,16.0,6.35702
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020.0,15.0,11.0,6.35702
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020.0,25.0,4.0,6.35702
BUENOS AIRES,General Pueyrredón,Barrio El Boquerón,6357020.0,30.0,2.0,6.35702
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110.0,6.0,42.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110.0,8.0,5.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110.0,10.0,36.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110.0,15.0,7.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Casal,6357110.0,25.0,4.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110.0,6.0,60.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110.0,10.0,9.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110.0,12.0,21.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110.0,15.0,11.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110.0,20.0,6.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110.0,25.0,2.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio El Coyunco,6357110.0,30.0,3.0,6.35711
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050.0,6.0,205.0,6.35705
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050.0,10.0,35.0,6.35705
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050.0,12.0,95.0,6.35705
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050.0,15.0,10.0,6.35705
BUENOS AIRES,General Pueyrredón,Barrio La Gloria,6357050.0,25.0,5.0,6.35705
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060.0,5.0,2.0,6.35706
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060.0,6.0,61.0,6.35706
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060.0,8.0,7.0,6.35706
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060.0,10.0,58.0,6.35706
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060.0,15.0,72.0,6.35706
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060.0,20.0,19.0,6.35706
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060.0,30.0,2.0,6.35706
BUENOS AIRES,General Pueyrredón,Barrio Santa Paula,6357060.0,50.0,3.0,6.35706
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,0.5,1.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,6.0,1366.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,8.0,130.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,10.0,431.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,12.0,12.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,15.0,36.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,20.0,7.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,25.0,13.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,50.0,579.0,6.35707
BUENOS AIRES,General Pueyrredón,Batán,6357070.0,100.0,860.0,6.35707
BUENOS AIRES,General Pueyrredón,Camet,6357090.0,4.0,165.0,6.35709
BUENOS AIRES,General Pueyrredón,Camet,6357090.0,6.0,394.0,6.35709
BUENOS AIRES,General Pueyrredón,Camet,6357090.0,10.0,296.0,6.35709
BUENOS AIRES,General Pueyrredón,Camet,6357090.0,12.0,1.0,6.35709
BUENOS AIRES,General Pueyrredón,Camet,6357090.0,15.0,14.0,6.35709
BUENOS AIRES,General Pueyrredón,Camet,6357090.0,25.0,686.0,6.35709
BUENOS AIRES,General Pueyrredón,Camet,6357090.0,50.0,710.0,6.35709
BUENOS AIRES,General Pueyrredón,Camet,6357090.0,100.0,425.0,6.35709
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,0.512,1.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,3.0,30.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,3.5,19.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,5.0,1.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,6.0,196.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,8.0,11.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,10.0,68.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,12.0,40.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,15.0,106.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,25.0,3.0,6.35708
BUENOS AIRES,General Pueyrredón,Chapadmalal,6357080.0,30.0,1684.0,6.35708
BUENOS AIRES,General Pueyrredón,El Marquesado,6357090.0,3.0,8.0,6.35709
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,5.0,4.0,6.3571
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,6.0,284.0,6.3571
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,8.0,18.0,6.3571
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,10.0,154.0,6.3571
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,12.0,2.0,6.3571
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,15.0,13.0,6.3571
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,25.0,9.0,6.3571
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,50.0,35.0,6.3571
BUENOS AIRES,General Pueyrredón,Estación Chapadmalal,6357100.0,100.0,28.0,6.3571
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,0.0,142.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,0.5,34.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,0.512,4.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,0.75,367.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,1.0,259.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,2.0,20.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,3.0,40.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,3.5,3332.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,5.0,22.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,6.0,1094.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,8.0,3345.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,10.0,544.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,12.0,156.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,15.0,8404.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,20.0,1203.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,25.0,97.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,30.0,45573.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,50.0,67627.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,70.0,29.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,100.0,84600.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,160.0,4.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,300.0,51094.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,500.0,5100.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,600.0,2717.0,6.35711
BUENOS AIRES,General Pueyrredón,Mar del Plata,6357110.0,1000.0,1086.0,6.35711
BUENOS AIRES,General Pueyrredón,Otros,,10.0,22.0,
BUENOS AIRES,General Pueyrredón,Otros,,15.0,78.0,
BUENOS AIRES,General Pueyrredón,Otros,,20.0,42.0,
BUENOS AIRES,General Pueyrredón,Otros,,30.0,7.0,
BUENOS AIRES,General Pueyrredón,Otros,,50.0,2.0,
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,0.75,3.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,3.0,1.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,3.5,128.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,6.0,135.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,8.0,148.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,10.0,58.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,12.0,40.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,15.0,751.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,20.0,475.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,25.0,6.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,30.0,20.0,6.35712
BUENOS AIRES,General Pueyrredón,Sierra de los Padres,6357120.0,50.0,3.0,6.35712
BUENOS AIRES,General Rodríguez,Barrio Ruta 24 Kilómetro 10,6364030.0,5.0,2.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,0.0,1.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,0.5,2.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,0.512,1.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,0.75,46.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,1.0,2.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,3.0,3.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,3.5,680.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,5.0,12.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,6.0,1.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,7.0,183.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,8.0,300.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,10.0,72.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,15.0,270.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,20.0,6576.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,30.0,7207.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,50.0,552.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,60.0,310.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,75.0,3.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,100.0,3187.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,150.0,2379.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,300.0,5592.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,500.0,726.0,6.36403
BUENOS AIRES,General Rodríguez,General Rodríguez,6364030.0,1000.0,1121.0,6.36403
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010.0,1.0,1.0,6.37101
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010.0,10.0,1.0,6.37101
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010.0,20.0,1.0,6.37101
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010.0,30.0,2355.0,6.37101
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010.0,50.0,95.0,6.37101
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010.0,100.0,56.0,6.37101
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010.0,300.0,20.0,6.37101
BUENOS AIRES,General San Martín,Barrio Parque General San Martin,6371010.0,500.0,1.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,5.0,1.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,10.0,20.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,20.0,1.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,50.0,2456.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,60.0,13.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,75.0,1.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,100.0,885.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,150.0,376.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,300.0,653.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,500.0,36.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,600.0,46.0,6.37101
BUENOS AIRES,General San Martín,Billinghurst,6371010.0,1000.0,198.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,0.0,3.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,0.5,7.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,0.512,4.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,0.75,26.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,1.0,114.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,2.0,4.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,3.0,196.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,3.5,73.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,5.0,20.0,6.37101
BUENOS AIRES,General San Martín,Ciudad Del Libertador General San Martin,6371010.0,6.0,218.0,6.37101
